134,55.782617,12.524255,1366829653,1366988813
74,55.758535,12.479257,1366819742,1366829054
134,55.782629,12.524245,1366715369,1366818840
116,55.774540,12.539777,1366709960,1366713560
134,55.782619,12.524086,1366560540,1366709060
117,55.619259,12.626193,1366548813,1366557841
117,55.620956,12.624790,1366468281,1366540741
117,55.619245,12.626173,1365956182,1365967881
113,55.465602,11.943393,1365943587,1365953488
117,55.619188,12.622103,1365867094,1365939994
134,55.782624,12.524271,1365831735,1365865309
80,55.769277,12.505596,1365810181,1365811358
134,55.774658,12.514705,1365805680,1365809280
134,55.774689,12.514696,1365794881,1365800559
61,55.811799,12.474158,1365785901,1365793980
134,55.782638,12.524233,1365392310,1365782901
81,55.762132,12.504896,1365368911,1365391412
10,55.788389,12.533021,1364935261,1364954522
134,55.776118,12.521994,1364923589,1364933778
116,55.774537,12.539794,1364917295,1364920895
134,55.779568,12.523601,1364826377,1364916196
117,55.619251,12.626066,1364748995,1364821884
29,55.686152,12.493980,1364731896,1364747188
117,55.619121,12.626385,1364726488,1364729195
117,55.619264,12.626224,1364664042,1364713200
117,55.619222,12.626262,1364613648,1364657468
140,55.636214,12.631062,1364591148,1364612748
117,55.619292,12.626026,1364581229,1364586635
6,56.152670,10.205318,1364564129,1364565029
100,56.157800,9.954976,1364503595,1364562329
6,56.156763,10.207101,1364494615,1364500896
89,56.124707,10.154095,1364489196,1364493695
100,56.157814,9.954976,1364431595,1364486496
102,56.165446,10.202883,1364414079,1364417678
100,56.157808,9.954976,1364386179,1364411378
58,56.155103,9.903528,1364384088,1364385278
100,56.157816,9.954977,1364329028,1364383321
128,55.974992,11.301243,1364321818,1364322737
7,55.663396,12.514733,1364311931,1364316418
134,55.782630,12.524337,1364254200,1364309217
85,55.637334,12.617683,1364245229,1364252408
117,55.619622,12.625872,1364231817,1364244341
42,55.621615,12.602507,1364230018,1364230919
117,55.619245,12.626035,1364055503,1364229117
124,55.637197,12.578230,1364047259,1364053677
134,55.782532,12.524423,1364040202,1364042002
88,55.690429,12.517810,1363979876,1364032075
134,55.782613,12.524351,1363635000,1363713586
75,55.811068,12.513404,1363627235,1363633668
134,55.782643,12.524348,1363563468,1363625568
117,55.619352,12.626084,1363555012,1363558610
112,55.610729,12.620541,1363552321,1363554121
117,55.619276,12.626077,1363538214,1363551401
97,55.789753,12.298206,1363366856,1363521658
134,55.782674,12.524131,1363269712,1363361457
134,55.782618,12.524328,1363116521,1363259758
117,55.619239,12.626122,1363096722,1363114722
95,55.606320,12.660566,1363061130,1363085429
117,55.619225,12.626133,1363032330,1363059307
134,55.782630,12.524178,1362998309,1363030529
80,55.770584,12.505108,1362992734,1362997410
134,55.776162,12.522017,1362951900,1362992009
117,55.619236,12.626127,1362935311,1362949710
134,55.782610,12.524356,1362794915,1362931709
74,55.762937,12.477674,1362770462,1362792019
134,55.782612,12.524236,1362732526,1362768492
26,55.739078,12.544367,1362730109,1362731009
134,55.782607,12.524332,1362688200,1362728309
74,55.762950,12.477797,1362684605,1362686909
134,55.775740,12.520579,1362670855,1362671761
117,55.619161,12.626331,1362657372,1362662753
134,55.782619,12.524015,1362605576,1362655544
117,55.619224,12.626162,1362592072,1362601979
134,55.782623,12.524201,1362337374,1362587502
117,55.619253,12.626209,1362324770,1362335579
42,55.625399,12.603172,1362319372,1362323880
117,55.619202,12.626347,1362274368,1362316674
37,55.637920,12.604055,1362247368,1362272579
117,55.619274,12.626150,1362232979,1362246491
117,55.619290,12.626223,1362164578,1362229378
134,55.782637,12.524210,1362058370,1362155532
20,55.793737,12.506346,1362055674,1362057381
134,55.782642,12.524269,1361829695,1362053876
75,55.810807,12.515220,1361812595,1361827895
134,55.782634,12.524193,1361742395,1361809849
75,55.811127,12.513663,1361723496,1361740595
135,55.642744,12.570370,1361712715,1361714495
124,55.637396,12.578670,1361704598,1361706419
134,55.782637,12.524213,1361673095,1361700095
10,55.788340,12.532781,1361650597,1361672195
134,55.782625,12.524246,1361585235,1361649696
10,55.788308,12.532780,1361579835,1361584341
134,55.782641,12.524241,1361393529,1361578028
117,55.619241,12.626023,1361380649,1361389027
134,55.782632,12.524269,1361182223,1361376429
100,56.157773,9.955009,1361153413,1361160613
100,56.157782,9.954983,1361141724,1361148013
49,56.148876,9.963749,1361139933,1361140833
100,56.157773,9.955009,1361137213,1361139013
100,56.157793,9.954942,1361122828,1361131813
103,56.166777,10.218213,1361109796,1361121013
100,56.157771,9.955008,1361059813,1361101213
100,56.157772,9.955009,1361050822,1361054413
100,56.157772,9.955009,1361045413,1361047213
76,55.703678,12.527166,1360688602,1360691308
134,55.782636,12.524218,1360613890,1360685904
134,55.782569,12.524441,1360523371,1360600771
117,55.619329,12.626296,1360516179,1360518869
117,55.619197,12.626224,1360509874,1360512566
112,55.613805,12.620670,1360507171,1360508971
117,55.619339,12.626199,1360505365,1360506274
112,55.610723,12.620561,1360499071,1360504471
117,55.618901,12.625843,1360492766,1360498175
112,55.610723,12.620561,1360490971,1360491871
112,55.613805,12.620670,1360482871,1360486471
117,55.619250,12.626373,1360464868,1360480169
112,55.610723,12.620561,1360462171,1360463971
117,55.619320,12.626211,1360444168,1360461267
112,55.612521,12.620625,1360433371,1360443271
134,55.784162,12.524694,1360321762,1360428872
112,55.612264,12.620616,1360315471,1360317271
117,55.619308,12.626038,1360313657,1360314568
112,55.612264,12.620615,1360305571,1360306471
117,55.619251,12.626239,1360302877,1360304665
112,55.612649,12.620629,1360296571,1360301971
112,55.610723,12.620561,1360291171,1360292071
117,55.619250,12.626230,1360285779,1360290268
112,55.610723,12.620561,1360279471,1360284871
117,55.618765,12.624118,1360274051,1360278568
112,55.613034,12.620643,1360270471,1360273171
117,55.619368,12.625989,1360263259,1360269562
112,55.612264,12.620615,1360261471,1360262371
134,55.782794,12.524024,1360186771,1360256772
117,55.619240,12.626014,1360179568,1360183171
133,55.663690,12.600767,1360171469,1360173271
134,55.782615,12.524338,1360009513,1360168771
42,55.624892,12.604274,1359989722,1359995102
134,55.782607,12.524373,1359903306,1359985199
146,45.572964,6.787955,1359827061,1359827961
25,45.573398,6.778633,1359805329,1359815041
146,45.572964,6.787955,1359796461,1359804561
146,45.572964,6.787955,1359643461,1359791961
25,45.573414,6.778599,1359630099,1359631312
118,54.142485,10.843702,1359151124,1359152912
134,55.782627,12.524277,1359016341,1359136883
60,55.708343,12.561913,1359014302,1359015310
133,55.667102,12.604171,1358972901,1359012501
117,55.619242,12.626183,1358961201,1358970896
107,55.840707,12.314345,1358942895,1358954242
134,55.782603,12.524347,1358890063,1358941174
74,55.758568,12.479225,1358877518,1358889201
134,55.782596,12.524338,1358786320,1358876601
80,55.768966,12.505855,1358783602,1358785402
134,55.782889,12.517265,1358759881,1358782306
133,55.667111,12.604170,1358716115,1358753000
117,55.618944,12.626064,1358698102,1358714300
133,55.667105,12.604185,1358652220,1358696300
132,55.665481,12.613625,1358647298,1358651300
85,55.637225,12.617450,1358630601,1358645900
117,55.619267,12.626065,1358617101,1358629703
133,55.664946,12.602729,1358614246,1358615237
134,55.782606,12.524344,1358500109,1358611702
133,55.667113,12.604157,1358449702,1358497400
76,55.703637,12.528259,1358443402,1358447000
134,55.782604,12.524347,1358285900,1358438900
117,55.619252,12.626088,1358276000,1358281401
140,55.638977,12.634627,1358267902,1358275102
134,55.782607,12.524144,1358199900,1358264726
117,55.619270,12.625993,1358186001,1358197701
133,55.662738,12.604400,1358180603,1358183302
134,55.782695,12.524111,1358105920,1358177407
